s_p,s_n,cluster_label,cluster_type
771.0,-414.0,1,cluster_1
699.0,-732.0,1,cluster_1
746.0,-648.0,1,cluster_1
763.0,-727.0,1,cluster_1
609.0,-551.0,1,cluster_1
601.0,-402.0,1,cluster_1
769.0,-737.0,1,cluster_1
666.0,-672.0,1,cluster_1
940.0,-795.0,1,cluster_1
727.0,-749.0,1,cluster_1
680.0,-714.0,1,cluster_1
730.0,-783.0,1,cluster_1
688.0,-682.0,1,cluster_1
777.0,-685.0,1,cluster_1
781.0,-385.0,1,cluster_1
638.0,-447.0,1,cluster_1
791.0,-803.0,1,cluster_1
561.0,-400.0,1,cluster_1
783.0,-747.0,1,cluster_1
717.0,-447.0,1,cluster_1
692.0,-517.0,1,cluster_1
607.0,-685.0,1,cluster_1
781.0,-731.0,1,cluster_1
900.0,-422.0,1,cluster_1
723.0,-565.0,1,cluster_1
736.0,-698.0,1,cluster_1
584.0,-672.0,1,cluster_1
720.0,-719.0,1,cluster_1
636.0,-630.0,1,cluster_1
742.0,-710.0,1,cluster_1
667.0,-761.0,1,cluster_1
669.0,-686.0,1,cluster_1
858.0,-895.0,1,cluster_1
679.0,-691.0,1,cluster_1
647.0,-683.0,1,cluster_1
792.0,-602.0,1,cluster_1
775.0,-404.0,1,cluster_1
717.0,-708.0,1,cluster_1
605.0,-531.0,1,cluster_1
701.0,-698.0,1,cluster_1
673.0,-670.0,1,cluster_1
771.0,-738.0,1,cluster_1
662.0,-635.0,1,cluster_1
767.0,-614.0,1,cluster_1
711.0,-707.0,1,cluster_1
753.0,-717.0,1,cluster_1
664.0,-678.0,1,cluster_1
707.0,-350.0,1,cluster_1
728.0,-628.0,1,cluster_1
756.0,-750.0,1,cluster_1
746.0,-555.0,1,cluster_1
701.0,-659.0,1,cluster_1
713.0,-712.0,1,cluster_1
682.0,-713.0,1,cluster_1
676.0,-528.0,1,cluster_1
788.0,-607.0,1,cluster_1
638.0,-664.0,1,cluster_1
667.0,-365.0,1,cluster_1
702.0,-676.0,1,cluster_1
684.0,-757.0,1,cluster_1
668.0,-717.0,1,cluster_1
736.0,-695.0,1,cluster_1
725.0,-710.0,1,cluster_1
632.0,-397.0,1,cluster_1
773.0,-638.0,1,cluster_1
661.0,-497.0,1,cluster_1
675.0,-673.0,1,cluster_1
513.0,-668.0,1,cluster_1
386.0,-455.0,1,cluster_1
647.0,-433.0,1,cluster_1
685.0,-439.0,1,cluster_1
703.0,-738.0,1,cluster_1
709.0,-411.0,1,cluster_1
655.0,-673.0,1,cluster_1
458.0,-289.0,1,cluster_1
732.0,-640.0,1,cluster_1
742.0,-687.0,1,cluster_1
729.0,-775.0,1,cluster_1
760.0,-712.0,1,cluster_1
707.0,-764.0,1,cluster_1
793.0,-470.0,1,cluster_1
639.0,-447.0,1,cluster_1
754.0,-736.0,1,cluster_1
717.0,-676.0,1,cluster_1
764.0,-720.0,1,cluster_1
728.0,-737.0,1,cluster_1
409.0,-452.0,1,cluster_1
741.0,-687.0,1,cluster_1
810.0,-384.0,1,cluster_1
644.0,-643.0,1,cluster_1
765.0,-787.0,1,cluster_1
806.0,-433.0,1,cluster_1
739.0,-767.0,1,cluster_1
677.0,-388.0,1,cluster_1
742.0,-444.0,1,cluster_1
689.0,-402.0,1,cluster_1
597.0,-664.0,1,cluster_1
669.0,-389.0,1,cluster_1
575.0,-335.0,1,cluster_1
844.0,-676.0,1,cluster_1
737.0,-590.0,1,cluster_1
723.0,-445.0,1,cluster_1
694.0,-679.0,1,cluster_1
581.0,-598.0,1,cluster_1
713.0,-629.0,1,cluster_1
703.0,-625.0,1,cluster_1
578.0,-746.0,1,cluster_1
723.0,-726.0,1,cluster_1
720.0,-710.0,1,cluster_1
740.0,-738.0,1,cluster_1
633.0,-402.0,1,cluster_1
583.0,-400.0,1,cluster_1
691.0,-422.0,1,cluster_1
662.0,-644.0,1,cluster_1
571.0,-398.0,1,cluster_1
484.0,-463.0,1,cluster_1
735.0,-657.0,1,cluster_1
685.0,-417.0,1,cluster_1
690.0,-758.0,1,cluster_1
668.0,-541.0,1,cluster_1
433.0,-515.0,1,cluster_1
681.0,-410.0,1,cluster_1
669.0,-659.0,1,cluster_1
729.0,-553.0,1,cluster_1
636.0,-315.0,1,cluster_1
603.0,-585.0,1,cluster_1
589.0,-354.0,1,cluster_1
724.0,-680.0,1,cluster_1
605.0,-939.0,1,cluster_1
590.0,-695.0,1,cluster_1
665.0,-415.0,1,cluster_1
686.0,-417.0,1,cluster_1
780.0,-393.0,1,cluster_1
665.0,-415.0,1,cluster_1
685.0,-674.0,1,cluster_1
779.0,-488.0,1,cluster_1
657.0,-741.0,1,cluster_1
729.0,-681.0,1,cluster_1
675.0,-518.0,1,cluster_1
740.0,-762.0,1,cluster_1
776.0,-398.0,1,cluster_1
753.0,-379.0,1,cluster_1
846.0,-428.0,1,cluster_1
704.0,-579.0,1,cluster_1
704.0,-650.0,1,cluster_1
711.0,-412.0,1,cluster_1
716.0,-710.0,1,cluster_1
788.0,-418.0,1,cluster_1
484.0,-782.0,1,cluster_1
721.0,-386.0,1,cluster_1
781.0,-715.0,1,cluster_1
550.0,-430.0,1,cluster_1
532.0,-365.0,1,cluster_1
705.0,-692.0,1,cluster_1
708.0,-497.0,1,cluster_1
596.0,-716.0,1,cluster_1
768.0,-421.0,1,cluster_1
641.0,-473.0,1,cluster_1
629.0,-505.0,1,cluster_1
667.0,-745.0,1,cluster_1
509.0,-589.0,1,cluster_1
723.0,-736.0,1,cluster_1
629.0,-720.0,1,cluster_1
673.0,-743.0,1,cluster_1
622.0,-647.0,1,cluster_1
771.0,-662.0,1,cluster_1
766.0,-674.0,1,cluster_1
705.0,-627.0,1,cluster_1
788.0,-564.0,1,cluster_1
669.0,-641.0,1,cluster_1
837.0,-673.0,1,cluster_1
657.0,-423.0,1,cluster_1
771.0,-685.0,1,cluster_1
804.0,-739.0,1,cluster_1
696.0,-670.0,1,cluster_1
558.0,-411.0,1,cluster_1
853.0,-818.0,1,cluster_1
736.0,-764.0,1,cluster_1
597.0,-640.0,1,cluster_1
699.0,-463.0,1,cluster_1
715.0,-859.0,1,cluster_1
618.0,-710.0,1,cluster_1
764.0,-411.0,1,cluster_1
795.0,-725.0,1,cluster_1
742.0,-555.0,1,cluster_1
592.0,-667.0,1,cluster_1
765.0,-537.0,1,cluster_1
656.0,-697.0,1,cluster_1
689.0,-637.0,1,cluster_1
731.0,-491.0,1,cluster_1
625.0,-550.0,1,cluster_1
745.0,-704.0,1,cluster_1
669.0,-640.0,1,cluster_1
633.0,-302.0,1,cluster_1
591.0,-479.0,1,cluster_1
571.0,-460.0,1,cluster_1
642.0,-412.0,1,cluster_1
548.0,-553.0,1,cluster_1
734.0,-537.0,1,cluster_1
748.0,-364.0,1,cluster_1
618.0,-548.0,1,cluster_1
780.0,-643.0,1,cluster_1
618.0,-614.0,1,cluster_1
645.0,-461.0,1,cluster_1
517.0,-283.0,1,cluster_1
745.0,-678.0,1,cluster_1
684.0,-718.0,1,cluster_1
625.0,-519.0,1,cluster_1
642.0,-589.0,1,cluster_1
744.0,-379.0,1,cluster_1
763.0,-442.0,1,cluster_1
755.0,-627.0,1,cluster_1
543.0,-503.0,1,cluster_1
588.0,-667.0,1,cluster_1
613.0,-514.0,1,cluster_1
566.0,-503.0,1,cluster_1
646.0,-625.0,1,cluster_1
733.0,-432.0,1,cluster_1
659.0,-533.0,1,cluster_1
334.0,-466.0,1,cluster_1
613.0,-599.0,1,cluster_1
772.0,-719.0,1,cluster_1
637.0,-347.0,1,cluster_1
782.0,-678.0,1,cluster_1
606.0,-603.0,1,cluster_1
790.0,-774.0,1,cluster_1
750.0,-703.0,1,cluster_1
753.0,-294.0,1,cluster_1
625.0,-729.0,1,cluster_1
660.0,-647.0,1,cluster_1
562.0,-515.0,1,cluster_1
735.0,-892.0,1,cluster_1
621.0,-403.0,1,cluster_1
615.0,-381.0,1,cluster_1
634.0,-526.0,1,cluster_1
690.0,-474.0,1,cluster_1
805.0,-614.0,1,cluster_1
727.0,-430.0,1,cluster_1
779.0,-581.0,1,cluster_1
615.0,-817.0,1,cluster_1
625.0,-673.0,1,cluster_1
654.0,-415.0,1,cluster_1
630.0,-545.0,1,cluster_1
618.0,-416.0,1,cluster_1
658.0,-643.0,1,cluster_1
695.0,-657.0,1,cluster_1
660.0,-504.0,1,cluster_1
596.0,-567.0,1,cluster_1
706.0,-879.0,1,cluster_1
339.0,-514.0,1,cluster_1
806.0,-767.0,1,cluster_1
602.0,-565.0,1,cluster_1
660.0,-514.0,1,cluster_1
733.0,-592.0,1,cluster_1
772.0,-682.0,1,cluster_1
715.0,-479.0,1,cluster_1
819.0,-613.0,1,cluster_1
691.0,-478.0,1,cluster_1
655.0,-548.0,1,cluster_1
687.0,-430.0,1,cluster_1
524.0,-440.0,1,cluster_1
673.0,-555.0,1,cluster_1
864.0,-420.0,1,cluster_1
707.0,-296.0,1,cluster_1
609.0,-528.0,1,cluster_1
756.0,-760.0,1,cluster_1
670.0,-821.0,1,cluster_1
585.0,-649.0,1,cluster_1
820.0,-676.0,1,cluster_1
583.0,-643.0,1,cluster_1
514.0,-601.0,1,cluster_1
729.0,-780.0,1,cluster_1
607.0,-362.0,1,cluster_1
579.0,-406.0,1,cluster_1
536.0,-494.0,1,cluster_1
596.0,-567.0,1,cluster_1
865.0,-427.0,1,cluster_1
720.0,-616.0,1,cluster_1
717.0,-717.0,1,cluster_1
816.0,-771.0,1,cluster_1
832.0,-910.0,1,cluster_1
740.0,-447.0,1,cluster_1
689.0,-594.0,1,cluster_1
602.0,-766.0,1,cluster_1
364.0,-256.0,1,cluster_1
587.0,-502.0,1,cluster_1
791.0,-397.0,1,cluster_1
711.0,-605.0,1,cluster_1
757.0,-464.0,1,cluster_1
631.0,-441.0,1,cluster_1
753.0,-628.0,1,cluster_1
493.0,-284.0,1,cluster_1
598.0,-504.0,1,cluster_1
652.0,-643.0,1,cluster_1
703.0,-698.0,1,cluster_1
692.0,-424.0,1,cluster_1
687.0,-597.0,1,cluster_1
826.0,-879.0,1,cluster_1
660.0,-403.0,1,cluster_1
619.0,-505.0,1,cluster_1
719.0,-745.0,1,cluster_1
638.0,-886.0,1,cluster_1
520.0,-565.0,1,cluster_1
656.0,-504.0,1,cluster_1
542.0,-686.0,1,cluster_1
640.0,-694.0,1,cluster_1
713.0,-468.0,1,cluster_1
515.0,-535.0,1,cluster_1
761.0,-358.0,1,cluster_1
579.0,-658.0,1,cluster_1
824.0,-512.0,1,cluster_1
689.0,-689.0,1,cluster_1
764.0,-662.0,1,cluster_1
651.0,-642.0,1,cluster_1
540.0,-673.0,1,cluster_1
657.0,-549.0,1,cluster_1
702.0,-359.0,1,cluster_1
776.0,-930.0,1,cluster_1
765.0,-712.0,1,cluster_1
710.0,-624.0,1,cluster_1
641.0,-724.0,1,cluster_1
747.0,-387.0,1,cluster_1
647.0,-431.0,1,cluster_1
757.0,-700.0,1,cluster_1
822.0,-679.0,1,cluster_1
523.0,-580.0,1,cluster_1
682.0,-641.0,1,cluster_1
646.0,-415.0,1,cluster_1
705.0,-561.0,1,cluster_1
685.0,-661.0,1,cluster_1
517.0,-595.0,1,cluster_1
786.0,-448.0,1,cluster_1
586.0,-310.0,1,cluster_1
708.0,-614.0,1,cluster_1
688.0,-357.0,1,cluster_1
845.0,-414.0,1,cluster_1
739.0,-398.0,1,cluster_1
760.0,-619.0,1,cluster_1
674.0,-518.0,1,cluster_1
724.0,-383.0,1,cluster_1
867.0,-434.0,1,cluster_1
804.0,-466.0,1,cluster_1
674.0,-622.0,1,cluster_1
491.0,-467.0,1,cluster_1
726.0,-610.0,1,cluster_1
779.0,-399.0,1,cluster_1
770.0,-722.0,1,cluster_1
666.0,-711.0,1,cluster_1
704.0,-562.0,1,cluster_1
721.0,-574.0,1,cluster_1
652.0,-605.0,1,cluster_1
631.0,-408.0,1,cluster_1
709.0,-352.0,1,cluster_1
811.0,-425.0,1,cluster_1
781.0,-609.0,1,cluster_1
599.0,-516.0,1,cluster_1
752.0,-381.0,1,cluster_1
575.0,-417.0,1,cluster_1
753.0,-744.0,1,cluster_1
740.0,-683.0,1,cluster_1
678.0,-589.0,1,cluster_1
723.0,-418.0,1,cluster_1
652.0,-649.0,1,cluster_1
715.0,-462.0,1,cluster_1
706.0,-405.0,1,cluster_1
750.0,-380.0,1,cluster_1
765.0,-390.0,1,cluster_1
681.0,-419.0,1,cluster_1
655.0,-586.0,1,cluster_1
762.0,-602.0,1,cluster_1
564.0,-381.0,1,cluster_1
762.0,-691.0,1,cluster_1
478.0,-675.0,1,cluster_1
686.0,-667.0,1,cluster_1
841.0,-708.0,1,cluster_1
710.0,-702.0,1,cluster_1
757.0,-647.0,1,cluster_1
736.0,-686.0,1,cluster_1
701.0,-459.0,1,cluster_1
765.0,-427.0,1,cluster_1
680.0,-633.0,1,cluster_1
688.0,-758.0,1,cluster_1
735.0,-361.0,1,cluster_1
705.0,-573.0,1,cluster_1
695.0,-501.0,1,cluster_1
753.0,-504.0,1,cluster_1
727.0,-644.0,1,cluster_1
602.0,-621.0,1,cluster_1
757.0,-730.0,1,cluster_1
562.0,-515.0,1,cluster_1
541.0,-393.0,1,cluster_1
622.0,-498.0,1,cluster_1
695.0,-859.0,1,cluster_1
761.0,-382.0,1,cluster_1
687.0,-620.0,1,cluster_1
592.0,-564.0,1,cluster_1
725.0,-722.0,1,cluster_1
696.0,-637.0,1,cluster_1
728.0,-698.0,1,cluster_1
671.0,-669.0,1,cluster_1
617.0,-438.0,1,cluster_1
646.0,-605.0,1,cluster_1
710.0,-864.0,1,cluster_1
702.0,-408.0,1,cluster_1
632.0,-475.0,1,cluster_1
667.0,-383.0,1,cluster_1
531.0,-583.0,1,cluster_1
646.0,-666.0,1,cluster_1
489.0,-534.0,1,cluster_1
463.0,-538.0,1,cluster_1
743.0,-591.0,1,cluster_1
650.0,-712.0,1,cluster_1
730.0,-756.0,1,cluster_1
737.0,-459.0,1,cluster_1
522.0,-465.0,1,cluster_1
501.0,-468.0,1,cluster_1
700.0,-441.0,1,cluster_1
740.0,-509.0,1,cluster_1
654.0,-414.0,1,cluster_1
733.0,-362.0,1,cluster_1
695.0,-451.0,1,cluster_1
772.0,-391.0,1,cluster_1
732.0,-671.0,1,cluster_1
643.0,-629.0,1,cluster_1
830.0,-419.0,1,cluster_1
723.0,-384.0,1,cluster_1
668.0,-265.0,1,cluster_1
688.0,-578.0,1,cluster_1
729.0,-578.0,1,cluster_1
826.0,-536.0,1,cluster_1
598.0,-759.0,1,cluster_1
652.0,-677.0,1,cluster_1
663.0,-646.0,1,cluster_1
671.0,-640.0,1,cluster_1
652.0,-707.0,1,cluster_1
575.0,-323.0,1,cluster_1
627.0,-579.0,1,cluster_1
767.0,-501.0,1,cluster_1
769.0,-406.0,1,cluster_1
661.0,-645.0,1,cluster_1
699.0,-613.0,1,cluster_1
830.0,-432.0,1,cluster_1
659.0,-731.0,1,cluster_1
617.0,-617.0,1,cluster_1
684.0,-430.0,1,cluster_1
661.0,-691.0,1,cluster_1
453.0,-503.0,1,cluster_1
577.0,-586.0,1,cluster_1
682.0,-532.0,1,cluster_1
720.0,-586.0,1,cluster_1
621.0,-611.0,1,cluster_1
519.0,-719.0,1,cluster_1
669.0,-714.0,1,cluster_1
686.0,-437.0,1,cluster_1
695.0,-580.0,1,cluster_1
656.0,-602.0,1,cluster_1
762.0,-517.0,1,cluster_1
704.0,-615.0,1,cluster_1
581.0,-541.0,1,cluster_1
698.0,-646.0,1,cluster_1
600.0,-562.0,1,cluster_1
519.0,-549.0,1,cluster_1
616.0,-378.0,1,cluster_1
796.0,-444.0,1,cluster_1
565.0,-412.0,1,cluster_1
801.0,-755.0,1,cluster_1
875.0,-469.0,1,cluster_1
639.0,-432.0,1,cluster_1
700.0,-699.0,1,cluster_1
778.0,-437.0,1,cluster_1
575.0,-486.0,1,cluster_1
508.0,-813.0,1,cluster_1
446.0,-448.0,1,cluster_1
768.0,-788.0,1,cluster_1
595.0,-578.0,1,cluster_1
818.0,-612.0,1,cluster_1
566.0,-601.0,1,cluster_1
746.0,-797.0,1,cluster_1
769.0,-394.0,1,cluster_1
534.0,-411.0,1,cluster_1
552.0,-444.0,1,cluster_1
591.0,-548.0,1,cluster_1
885.0,-562.0,1,cluster_1
774.0,-765.0,1,cluster_1
770.0,-567.0,1,cluster_1
648.0,-631.0,1,cluster_1
617.0,-528.0,1,cluster_1
748.0,-406.0,1,cluster_1
616.0,-538.0,1,cluster_1
698.0,-665.0,1,cluster_1
652.0,-640.0,1,cluster_1
654.0,-729.0,1,cluster_1
679.0,-395.0,1,cluster_1
635.0,-561.0,1,cluster_1
613.0,-529.0,1,cluster_1
688.0,-405.0,1,cluster_1
686.0,-403.0,1,cluster_1
664.0,-562.0,1,cluster_1
742.0,-409.0,1,cluster_1
564.0,-614.0,1,cluster_1
736.0,-410.0,1,cluster_1
573.0,-619.0,1,cluster_1
591.0,-332.0,1,cluster_1
656.0,-701.0,1,cluster_1
759.0,-482.0,1,cluster_1
602.0,-492.0,1,cluster_1
725.0,-526.0,1,cluster_1
628.0,-472.0,1,cluster_1
671.0,-883.0,1,cluster_1
684.0,-663.0,1,cluster_1
708.0,-565.0,1,cluster_1
612.0,-432.0,1,cluster_1
670.0,-589.0,1,cluster_1
723.0,-659.0,1,cluster_1
706.0,-390.0,1,cluster_1
678.0,-396.0,1,cluster_1
461.0,-634.0,1,cluster_1
680.0,-725.0,1,cluster_1
687.0,-720.0,1,cluster_1
763.0,-578.0,1,cluster_1
696.0,-779.0,1,cluster_1
833.0,-692.0,1,cluster_1
676.0,-659.0,1,cluster_1
836.0,-747.0,1,cluster_1
690.0,-638.0,1,cluster_1
703.0,-717.0,1,cluster_1
790.0,-414.0,1,cluster_1
816.0,-681.0,1,cluster_1
759.0,-789.0,1,cluster_1
706.0,-679.0,1,cluster_1
579.0,-749.0,1,cluster_1
721.0,-589.0,1,cluster_1
753.0,-676.0,1,cluster_1
787.0,-461.0,1,cluster_1
646.0,-663.0,1,cluster_1
695.0,-752.0,1,cluster_1
767.0,-691.0,1,cluster_1
661.0,-759.0,1,cluster_1
691.0,-566.0,1,cluster_1
620.0,-627.0,1,cluster_1
722.0,-404.0,1,cluster_1
798.0,-743.0,1,cluster_1
735.0,-374.0,1,cluster_1
774.0,-422.0,1,cluster_1
804.0,-426.0,1,cluster_1
713.0,-712.0,1,cluster_1
878.0,-544.0,1,cluster_1
737.0,-672.0,1,cluster_1
586.0,-646.0,1,cluster_1
736.0,-538.0,1,cluster_1
722.0,-630.0,1,cluster_1
414.0,-543.0,1,cluster_1
760.0,-774.0,1,cluster_1
725.0,-699.0,1,cluster_1
705.0,-567.0,1,cluster_1
657.0,-580.0,1,cluster_1
750.0,-646.0,1,cluster_1
730.0,-416.0,1,cluster_1
819.0,-406.0,1,cluster_1
692.0,-415.0,1,cluster_1
667.0,-387.0,1,cluster_1
700.0,-417.0,1,cluster_1
675.0,-421.0,1,cluster_1
680.0,-409.0,1,cluster_1
641.0,-633.0,1,cluster_1
647.0,-431.0,1,cluster_1
776.0,-779.0,1,cluster_1
695.0,-707.0,1,cluster_1
800.0,-791.0,1,cluster_1
856.0,-404.0,1,cluster_1
711.0,-557.0,1,cluster_1
589.0,-428.0,1,cluster_1
811.0,-788.0,1,cluster_1
722.0,-863.0,1,cluster_1
776.0,-413.0,1,cluster_1
706.0,-467.0,1,cluster_1
787.0,-460.0,1,cluster_1
788.0,-407.0,1,cluster_1
702.0,-387.0,1,cluster_1
618.0,-398.0,1,cluster_1
901.0,-398.0,1,cluster_1
674.0,-470.0,1,cluster_1
709.0,-560.0,1,cluster_1
662.0,-672.0,1,cluster_1
715.0,-691.0,1,cluster_1
697.0,-717.0,1,cluster_1
625.0,-581.0,1,cluster_1
660.0,-813.0,1,cluster_1
649.0,-517.0,1,cluster_1
708.0,-672.0,1,cluster_1
772.0,-394.0,1,cluster_1
521.0,-584.0,1,cluster_1
682.0,-656.0,1,cluster_1
629.0,-390.0,1,cluster_1
655.0,-642.0,1,cluster_1
704.0,-697.0,1,cluster_1
675.0,-579.0,1,cluster_1
669.0,-363.0,1,cluster_1
629.0,-458.0,1,cluster_1
697.0,-601.0,1,cluster_1
650.0,-642.0,1,cluster_1
781.0,-919.0,1,cluster_1
698.0,-634.0,1,cluster_1
674.0,-478.0,1,cluster_1
742.0,-439.0,1,cluster_1
690.0,-648.0,1,cluster_1
662.0,-661.0,1,cluster_1
667.0,-689.0,1,cluster_1
727.0,-706.0,1,cluster_1
634.0,-479.0,1,cluster_1
794.0,-381.0,1,cluster_1
792.0,-559.0,1,cluster_1
685.0,-681.0,1,cluster_1
679.0,-580.0,1,cluster_1
770.0,-399.0,1,cluster_1
878.0,-372.0,1,cluster_1
748.0,-412.0,1,cluster_1
746.0,-680.0,1,cluster_1
752.0,-435.0,1,cluster_1
802.0,-771.0,1,cluster_1
690.0,-636.0,1,cluster_1
503.0,-472.0,1,cluster_1
674.0,-728.0,1,cluster_1
798.0,-593.0,1,cluster_1
695.0,-819.0,1,cluster_1
773.0,-501.0,1,cluster_1
773.0,-423.0,1,cluster_1
696.0,-425.0,1,cluster_1
705.0,-425.0,1,cluster_1
696.0,-396.0,1,cluster_1
733.0,-695.0,1,cluster_1
810.0,-428.0,1,cluster_1
784.0,-910.0,1,cluster_1
830.0,-539.0,1,cluster_1
801.0,-444.0,1,cluster_1
660.0,-608.0,1,cluster_1
655.0,-779.0,1,cluster_1
687.0,-798.0,1,cluster_1
810.0,-418.0,1,cluster_1
843.0,-435.0,1,cluster_1
734.0,-474.0,1,cluster_1
846.0,-427.0,1,cluster_1
718.0,-654.0,1,cluster_1
786.0,-752.0,1,cluster_1
654.0,-535.0,1,cluster_1
749.0,-594.0,1,cluster_1
707.0,-710.0,1,cluster_1
756.0,-732.0,1,cluster_1
800.0,-765.0,1,cluster_1
776.0,-752.0,1,cluster_1
884.0,-478.0,1,cluster_1
623.0,-565.0,1,cluster_1
824.0,-420.0,1,cluster_1
808.0,-427.0,1,cluster_1
725.0,-714.0,1,cluster_1
818.0,-458.0,1,cluster_1
638.0,-375.0,1,cluster_1
724.0,-358.0,1,cluster_1
776.0,-416.0,1,cluster_1
787.0,-398.0,1,cluster_1
642.0,-479.0,1,cluster_1
745.0,-406.0,1,cluster_1
748.0,-827.0,1,cluster_1
700.0,-766.0,1,cluster_1
624.0,-552.0,1,cluster_1
643.0,-568.0,1,cluster_1
693.0,-391.0,1,cluster_1
716.0,-448.0,1,cluster_1
784.0,-405.0,1,cluster_1
928.0,-603.0,1,cluster_1
777.0,-438.0,1,cluster_1
602.0,-516.0,1,cluster_1
767.0,-394.0,1,cluster_1
762.0,-378.0,1,cluster_1
768.0,-420.0,1,cluster_1
770.0,-388.0,1,cluster_1
578.0,-358.0,1,cluster_1
787.0,-484.0,1,cluster_1
784.0,-497.0,1,cluster_1
782.0,-414.0,1,cluster_1
778.0,-748.0,1,cluster_1
734.0,-434.0,1,cluster_1
802.0,-389.0,1,cluster_1
696.0,-522.0,1,cluster_1
740.0,-444.0,1,cluster_1
755.0,-588.0,1,cluster_1
663.0,-418.0,1,cluster_1
743.0,-417.0,1,cluster_1
710.0,-541.0,1,cluster_1
620.0,-570.0,1,cluster_1
582.0,-461.0,1,cluster_1
635.0,-526.0,1,cluster_1
729.0,-673.0,1,cluster_1
627.0,-679.0,1,cluster_1
698.0,-712.0,1,cluster_1
761.0,-536.0,1,cluster_1
601.0,-692.0,1,cluster_1
602.0,-384.0,1,cluster_1
616.0,-752.0,1,cluster_1
723.0,-438.0,1,cluster_1
601.0,-553.0,1,cluster_1
722.0,-474.0,1,cluster_1
785.0,-408.0,1,cluster_1
852.0,-535.0,1,cluster_1
754.0,-416.0,1,cluster_1
851.0,-431.0,1,cluster_1
797.0,-403.0,1,cluster_1
741.0,-420.0,1,cluster_1
807.0,-414.0,1,cluster_1
819.0,-555.0,1,cluster_1
746.0,-758.0,1,cluster_1
561.0,-588.0,1,cluster_1
633.0,-589.0,1,cluster_1
717.0,-685.0,1,cluster_1
776.0,-677.0,1,cluster_1
761.0,-714.0,1,cluster_1
699.0,-666.0,1,cluster_1
708.0,-555.0,1,cluster_1
543.0,-521.0,1,cluster_1
662.0,-499.0,1,cluster_1
844.0,-775.0,1,cluster_1
674.0,-771.0,1,cluster_1
763.0,-639.0,1,cluster_1
819.0,-561.0,1,cluster_1
802.0,-413.0,1,cluster_1
785.0,-581.0,1,cluster_1
737.0,-528.0,1,cluster_1
767.0,-763.0,1,cluster_1
706.0,-470.0,1,cluster_1
562.0,-571.0,1,cluster_1
770.0,-778.0,1,cluster_1
709.0,-617.0,1,cluster_1
688.0,-671.0,1,cluster_1
557.0,-310.0,1,cluster_1
759.0,-414.0,1,cluster_1
652.0,-422.0,1,cluster_1
771.0,-407.0,1,cluster_1
772.0,-435.0,1,cluster_1
737.0,-417.0,1,cluster_1
817.0,-445.0,1,cluster_1
575.0,-561.0,1,cluster_1
682.0,-415.0,1,cluster_1
657.0,-687.0,1,cluster_1
734.0,-701.0,1,cluster_1
699.0,-706.0,1,cluster_1
672.0,-603.0,1,cluster_1
779.0,-722.0,1,cluster_1
720.0,-752.0,1,cluster_1
551.0,-552.0,1,cluster_1
663.0,-331.0,1,cluster_1
526.0,-557.0,1,cluster_1
629.0,-495.0,1,cluster_1
740.0,-400.0,1,cluster_1
747.0,-555.0,1,cluster_1
656.0,-313.0,1,cluster_1
691.0,-682.0,1,cluster_1
804.0,-409.0,1,cluster_1
802.0,-827.0,1,cluster_1
692.0,-873.0,1,cluster_1
704.0,-687.0,1,cluster_1
696.0,-793.0,1,cluster_1
745.0,-795.0,1,cluster_1
813.0,-716.0,1,cluster_1
779.0,-790.0,1,cluster_1
811.0,-411.0,1,cluster_1
793.0,-427.0,1,cluster_1
851.0,-415.0,1,cluster_1
780.0,-705.0,1,cluster_1
698.0,-772.0,1,cluster_1
648.0,-757.0,1,cluster_1
686.0,-658.0,1,cluster_1
797.0,-678.0,1,cluster_1
490.0,-933.0,-1,noise
693.0,-676.0,1,cluster_1
747.0,-775.0,1,cluster_1
556.0,-550.0,1,cluster_1
736.0,-752.0,1,cluster_1
767.0,-796.0,1,cluster_1
637.0,-604.0,1,cluster_1
703.0,-600.0,1,cluster_1
695.0,-774.0,1,cluster_1
691.0,-790.0,1,cluster_1
659.0,-646.0,1,cluster_1
652.0,-769.0,1,cluster_1
708.0,-740.0,1,cluster_1
750.0,-704.0,1,cluster_1
665.0,-684.0,1,cluster_1
717.0,-665.0,1,cluster_1
778.0,-781.0,1,cluster_1
701.0,-738.0,1,cluster_1
661.0,-487.0,1,cluster_1
518.0,-653.0,1,cluster_1
801.0,-492.0,1,cluster_1
676.0,-729.0,1,cluster_1
755.0,-421.0,1,cluster_1
772.0,-391.0,1,cluster_1
764.0,-441.0,1,cluster_1
685.0,-557.0,1,cluster_1
653.0,-719.0,1,cluster_1
722.0,-587.0,1,cluster_1
814.0,-431.0,1,cluster_1
665.0,-646.0,1,cluster_1
760.0,-667.0,1,cluster_1
724.0,-407.0,1,cluster_1
812.0,-817.0,1,cluster_1
672.0,-564.0,1,cluster_1
777.0,-413.0,1,cluster_1
691.0,-588.0,1,cluster_1
713.0,-433.0,1,cluster_1
611.0,-610.0,1,cluster_1
785.0,-489.0,1,cluster_1
796.0,-412.0,1,cluster_1
748.0,-512.0,1,cluster_1
703.0,-399.0,1,cluster_1
734.0,-440.0,1,cluster_1
771.0,-413.0,1,cluster_1
610.0,-587.0,1,cluster_1
762.0,-436.0,1,cluster_1
801.0,-504.0,1,cluster_1
715.0,-724.0,1,cluster_1
683.0,-445.0,1,cluster_1
729.0,-421.0,1,cluster_1
